,trip,ride,short,long
1846,262,10,https://goo.gl/maps/nVm6kuQUQSLQFwJf6,"https://www.google.com/maps/dir/55.4612667,22.6958988/55.9148126,21.0777789/@55.6654446,21.3959848,9.29z/data=!4m2!4m1!3e0
"
1847,262,11,https://goo.gl/maps/hfkq2NHpoPrD9Wx26,"https://www.google.com/maps/dir/55.9047936,21.1052236/55.7906829,21.1423536/@55.8477142,21.046129,12z/data=!3m1!4b1!4m2!4m1!3e0
"
1848,262,12,https://goo.gl/maps/jiCMgNYgo1Aqd5oa8,"https://www.google.com/maps/dir/55.790232,21.1434827/55.7064618,21.2381299/@55.7452465,21.1208682,12z/data=!3m1!4b1!4m2!4m1!3e0
"
1849,262,13,https://maps.app.goo.gl/jggQzn2wEz7TB47AA,"https://www.google.com/maps/dir/55.7071985,21.2395784/55.7322769,21.3758335/@55.7198772,21.2726431,13z/data=!3m1!4b1!4m2!4m1!3e0
"
1850,262,14,https://goo.gl/maps/1WS1xSrvXiPHNf8UA,"https://www.google.com/maps/dir/55.7322769,21.3758335/54.9340258,23.9428481/@55.3254789,22.1047998,8.58z/data=!4m2!4m1!3e0
"
1851,262,15,https://goo.gl/maps/sdwhuda2f72Poyat6,"https://www.google.com/maps/dir/54.9336536,23.9653332/54.9231028,24.0470507/54.7879053,24.894289/Pajautos+st./@54.7599268,24.1463992,9.58z/data=!4m11!4m10!1m0!1m0!1m0!1m5!1m1!1s0x46dd923ae4c3064d:0x4a3af5d53ed8d5fa!2m2!1d25.1760801!2d54.71018!3e0
"
1852,263,1,https://goo.gl/maps/R5KMY7hrT6EbDSU89,"https://www.google.com/maps/dir/54.6574743,25.1439856/54.8112319,24.4577689/@54.7485821,24.6441539,10.71z/data=!4m2!4m1!3e0
"
1853,263,2,https://goo.gl/maps/dxidqtaP7fLpJDRaA,"https://www.google.com/maps/dir/54.8132012,24.4489564/54.816519,24.4363619/54.9273057,24.0549351/@54.8683958,24.1548956,11.58z/data=!4m2!4m1!3e0
"
1854,263,3,https://goo.gl/maps/qbPYpf4r217gj2iR8,"https://www.google.com/maps/dir/54.9286953,24.0313432/54.9378864,23.8924495/@54.9332768,23.9267825,13z/data=!4m2!4m1!3e0
"
1855,263,4,https://goo.gl/maps/u7sNSX1F2qQZyDDS7,"https://www.google.com/maps/dir/54.9450888,23.8767463/55.7060186,21.2021936/55.7119357,21.1990268/@55.3445988,21.7283433,8.58z/data=!4m2!4m1!3e0
"
1856,263,5,https://goo.gl/maps/zxDeHN3ABQiYgfEq6,"https://www.google.com/maps/dir/55.7005581,21.2091493/55.6274168,21.9710095/@55.6411607,21.4082317,10.58z/data=!4m2!4m1!3e0
"
1857,263,6,https://goo.gl/maps/iQRHpqkToEVqyzsYA,"https://www.google.com/maps/dir/55.6259777,21.9763149/54.9447935,23.8764052/@55.2840821,22.3646046,9z/data=!3m1!4b1!4m2!4m1!3e0
"
1858,263,7,https://goo.gl/maps/de6NU2jnQeAXQKnc9,"https://www.google.com/maps/dir/54.9450636,23.8767484/55.7322306,21.1846357/@55.4633875,21.8042455,8.58z/data=!4m2!4m1!3e0
"
1859,263,8,https://goo.gl/maps/NfNLqZCzrsnVkHgN7,"https://www.google.com/maps/dir/55.7336622,21.1836654/55.9148141,21.0779473/@55.8344956,20.9941707,11.29z/data=!4m2!4m1!3e0
"
1860,263,9,https://goo.gl/maps/asSH5XBUn7mqeKD26,"https://www.google.com/maps/dir/55.9046156,21.1051421/55.7279,21.1738322/@55.8164243,21.0286966,11.42z/data=!4m2!4m1!3e0
"
1861,263,10,https://goo.gl/maps/7nq2uHQtE4sbLCW76,"https://www.google.com/maps/dir/55.728839,21.1864897/55.7015825,21.2037858/@55.7150624,21.1776248,14z/data=!4m2!4m1!3e0
"
1862,263,11,https://goo.gl/maps/oqPGpMQHE17nMoVJ7,"https://www.google.com/maps/dir/55.7004623,21.2089291/55.711879,21.2648027/@55.704557,21.2214507,14.04z/data=!4m2!4m1!3e0
"
1863,263,12,https://goo.gl/maps/x2FjRqDmAs7LrzVr5,"https://www.google.com/maps/dir/55.7123389,21.2650604/54.9338644,23.9657463/@55.3412923,21.8620444,8.67z/data=!4m2!4m1!3e0
"
1864,263,13,https://goo.gl/maps/1tm1QBfSeCfVpw2DA,"https://www.google.com/maps/dir/54.9320388,23.9906365/54.7713228,24.8212868/@54.8325745,24.1269859,10.29z/data=!4m2!4m1!3e0
"
1865,263,14,https://goo.gl/maps/a2Pa8Wj6edzZBKn17,"https://www.google.com/maps/dir/54.7709977,24.8228724/54.6408945,25.196465/54.6999389,25.263772/54.7151192,25.2881651/@54.7048258,24.9150028,11z/data=!4m2!4m1!3e0
"
1866,264,1,https://goo.gl/maps/3Awx2cA1NzcKkaXR9,"https://www.google.com/maps/dir/54.657715,25.1432158/54.7904774,24.669044/@54.7356361,24.7963061,11z/data=!4m2!4m1!3e0
"
1867,264,2,https://goo.gl/maps/Kk2iWmEYMY4xPxCK6,"https://www.google.com/maps/dir/54.7905474,24.6660573/54.9450706,23.8766409/@54.8532645,24.0546691,10.33z/data=!4m2!4m1!3e0
"
1868,264,3,https://goo.gl/maps/oPA3SqZEGsMTEC4g7,"https://www.google.com/maps/dir/54.9450706,23.8766409/55.0463529,23.8210578/@55.0014456,23.7912114,12.08z/data=!4m2!4m1!3e0
"
1869,264,4,https://goo.gl/maps/nWpDundiyYCGwuDC7,"https://www.google.com/maps/dir/55.0518315,23.8196208/55.6251633,21.9799905/@55.2987898,22.4860394,9.38z/data=!4m2!4m1!3e0
"
1870,264,5,https://goo.gl/maps/GMEJxkMDdNKhSBSV9,"https://www.google.com/maps/dir/55.6270012,21.9734366/55.7062642,21.2020249/@55.6640537,21.3730002,10.54z/data=!4m2!4m1!3e0
"
1871,264,6,https://maps.app.goo.gl/fwYf1opt9z2DjgMF9,"https://www.google.com/maps/dir/55.6999844,21.207408/55.7322889,21.3758877/@55.7160974,21.236135,12.42z/data=!4m2!4m1!3e0
"
1872,264,7,https://goo.gl/maps/V1NtbbeT4fx1MRsh6,"https://www.google.com/maps/dir/55.7322926,21.3759085/54.9598183,23.8648528/@55.175076,21.8258679,8.58z/data=!4m2!4m1!3e0
"
1873,264,8,https://goo.gl/maps/53tWkEpfmaRe3aJA8,"https://www.google.com/maps/dir/54.9585586,23.865844/54.9263094,24.0600411/@54.9465033,23.8940252,12.29z/data=!4m2!4m1!3e0
"
1874,264,9,https://goo.gl/maps/nm1gtSz5Khz3swvh8,"https://www.google.com/maps/dir/54.9264042,24.0625731/54.8162517,24.4331528/@54.8694422,24.1105381,11.29z/data=!4m2!4m1!3e0
"
1875,264,10,https://goo.gl/maps/576GbLSF7zVv8ex48,"https://www.google.com/maps/dir/54.8159482,24.4366832/54.7896256,24.6754416/@54.8026995,24.4858715,12z/data=!3m1!4b1!4m2!4m1!3e0
"
1876,264,11,https://goo.gl/maps/ufz9N3BYBinWhAkg7,"https://www.google.com/maps/dir/54.7893708,24.6812614/54.668889,25.2362745/@54.7213133,24.8183412,11z/data=!3m1!4b1!4m2!4m1!3e0
"
1877,265,1,https://goo.gl/maps/ekoYKNAnbpnxbMqx7,"https://www.google.com/maps/dir/Savanori%C5%B3+prospektas+247,+Vilnius/54.934986,23.9661225/55.336055,23.1031997/@54.9934348,23.5664775,9z/data=!4m10!4m9!1m5!1m1!1s0x46dd92deb12b9bb9:0xab2a194d302ab346!2m2!1d25.1387791!2d54.656584!1m0!1m0!3e0
"
1878,265,2,https://goo.gl/maps/sZzBn5FbYgFbDc877,"https://www.google.com/maps/dir/55.3369066,23.0992385/55.7058999,21.2025142/@55.5012689,21.6651112,9.29z/data=!4m2!4m1!3e0
"
1879,265,3,https://goo.gl/maps/gxnzCLdqVmY9zx3b7,"https://www.google.com/maps/dir/55.700305,21.2083397/55.7073404,21.554219/@55.7205534,21.2482866,11.29z/data=!4m2!4m1!3e0
"
1880,265,4,https://goo.gl/maps/8DfTbjH8iSuPoY9s7,"https://www.google.com/maps/dir/55.7073238,21.5584394/55.5688133,22.1776917/@55.6227025,21.6465939,10.58z/data=!4m2!4m1!3e0
"
1881,265,5,https://goo.gl/maps/bngkPqCkDcNAgxTL9,"https://www.google.com/maps/dir/55.5684851,22.1791562/54.9343905,23.966682/@55.2498886,22.5109814,9z/data=!4m9!4m8!1m5!3m4!1m2!1d23.9656474!2d54.9338568!3s0x46e718fcf1332a93:0x448727326552090a!1m0!3e0
"
1882,265,6,https://goo.gl/maps/E9rjMGjQYmGgDqGn9,"https://www.google.com/maps/dir/54.9343905,23.966682/54.6448112,25.2073927/54.7443989,25.2776652/@54.6816334,24.244692,9.61z/data=!4m2!4m1!3e0
"
1883,266,1,https://goo.gl/maps/uXyA6z5Yb9k7P1b97,"https://www.google.com/maps/dir/54.6577975,25.1429747/54.9355042,23.870533/@54.8020776,24.2490307,10z/data=!4m2!4m1!3e0
"
1884,266,2,https://goo.gl/maps/oPA3SqZEGsMTEC4g7,"https://www.google.com/maps/dir/54.9450706,23.8766409/55.0463529,23.8210578/@55.0014456,23.7912114,12.08z/data=!4m2!4m1!3e0
"
1885,266,3,https://goo.gl/maps/ChpE2D3XPPMhzgZK9,"https://www.google.com/maps/dir/55.0518496,23.8196165/55.1403307,23.7222518/@55.0947711,23.7098583,12.29z/data=!4m2!4m1!3e0
"
1886,266,4,https://goo.gl/maps/5uLmVME6PP1WtkSy8,"https://www.google.com/maps/dir/55.1416612,23.719587/55.7019961,21.2121735/@55.5208436,21.6041445,8.58z/data=!4m2!4m1!3e0
"
1887,266,5,https://maps.app.goo.gl/fwYf1opt9z2DjgMF9,"https://www.google.com/maps/dir/55.6999844,21.207408/55.7322889,21.3758877/@55.7160974,21.236135,12.42z/data=!4m2!4m1!3e0
"
1888,266,6,https://goo.gl/maps/h7F9AxceMEeRDdVC7,"https://www.google.com/maps/dir/55.7326371,21.3751447/55.3540291,23.0399478/@55.5424346,21.8105145,9.29z/data=!4m2!4m1!3e0
"
1889,266,7,https://goo.gl/maps/kGkEtb3vwNbt9jxD6,"https://www.google.com/maps/dir/55.3535929,23.0418246/54.9592111,23.8646601/@55.1713615,23.2091545,10.17z/data=!4m2!4m1!3e0
"
1890,266,8,https://goo.gl/maps/AD64yA2WWaXmNVg99,"https://www.google.com/maps/dir/54.9584942,23.8658924/54.9280853,23.8889164/@54.9431772,23.8598519,14z/data=!4m2!4m1!3e0
"
1891,266,9,https://goo.gl/maps/GKhdrF9y3pfAap347,"https://www.google.com/maps/dir/54.9366886,23.8840513/54.6574924,25.1422622/@54.7450514,24.0746697,9.58z/data=!4m2!4m1!3e0
"
1892,267,1,https://maps.app.goo.gl/mvBcWFej8X5pSXpv6,"https://www.google.com/maps/dir/54.6577168,25.1432106/54.7750309,24.8103616/@54.7097458,24.8782165,11.71z/data=!4m2!4m1!3e0
"
1893,267,2,https://goo.gl/maps/bPYyvuVwsN6b3hBq8,"https://www.google.com/maps/dir/54.7744866,24.8106011/55.1377448,23.7264811/@54.9561864,23.9876756,10z/data=!4m2!4m1!3e0
"
1894,267,3,https://goo.gl/maps/r3Ekq142PpYSbhfQA,"https://www.google.com/maps/dir/55.1415736,23.7197424/55.4238069,22.7652087/@55.2827591,22.9616149,10z/data=!4m2!4m1!3e0
"
1895,267,4,https://goo.gl/maps/ndXy1ePhSwN3tM916,"https://www.google.com/maps/dir/55.4245729,22.7633967/55.7012399,21.2060899/@55.5550152,21.5452853,9.29z/data=!4m2!4m1!3e0
"
1896,267,5,https://maps.app.goo.gl/fwYf1opt9z2DjgMF9,"https://www.google.com/maps/dir/55.6999844,21.207408/55.7322889,21.3758877/@55.7160974,21.236135,12.42z/data=!4m2!4m1!3e0
"
1897,267,6,https://goo.gl/maps/AWDqCrJgRdE7Zjb39,"https://www.google.com/maps/dir/55.7323471,21.3752917/54.6542002,25.147194/@55.2232093,22.1731178,8z/data=!4m2!4m1!3e0
"
1898,268,1,https://goo.gl/maps/331AtcsZdAU2yMjTA,"https://www.google.com/maps/dir/54.6577168,25.1432106/54.7683048,24.8401505/@54.7128657,24.8517774,11z/data=!3m1!4b1!4m2!4m1!3e0
"
1899,268,2,https://goo.gl/maps/dCMyGoq9UWdC9DdWA,"https://www.google.com/maps/dir/54.7682783,24.8378261/54.7904428,24.6694467/@54.7794182,24.6835886,12z/data=!4m2!4m1!3e0
"
1900,268,3,https://goo.gl/maps/z7Dp3rNhYa1LrZZr8,"https://www.google.com/maps/dir/54.7904586,24.6675495/54.8124859,24.4526461/@54.8016504,24.4896485,12z/data=!3m1!4b1!4m2!4m1!3e0
"
1901,268,4,https://goo.gl/maps/uZJWoztQnKY9ojBo7,"https://www.google.com/maps/dir/54.812845,24.4509204/54.945122,23.8765996/@54.8790204,24.0237766,11z/data=!4m2!4m1!3e0
"
1902,268,5,https://goo.gl/maps/GQPHfxDvMhWD39r47,"https://www.google.com/maps/dir/54.9449454,23.8767777/55.3360225,23.1032762/@55.1406601,23.2092122,10z/data=!4m2!4m1!3e0
"
1903,268,6,https://goo.gl/maps/ocNweadEpCPa7adK9,"https://www.google.com/maps/dir/55.3369469,23.0990781/55.4614083,22.6957179/@55.3996023,22.7568833,11z/data=!3m1!4b1!4m2!4m1!3e0
"
1904,268,7,https://goo.gl/maps/2UuDyXtgfjzGnbMn9,"https://www.google.com/maps/dir/55.4614083,22.6957179/55.7303692,21.185877/@55.5642477,21.5341101,9.58z/data=!4m2!4m1!3e0
"
1905,268,8,https://goo.gl/maps/RDwtxP9RqCHX99E48,"https://www.google.com/maps/dir/55.7274904,21.187341/55.7066514,21.2382959/@55.7140274,21.193348,14z/data=!4m2!4m1!3e0
"
1906,268,9,https://goo.gl/maps/VpcsQbYpRbRPwHJz8,"https://www.google.com/maps/dir/55.7071032,21.2393807/54.798162,25.2621653/@55.2775163,22.1269561,8z/data=!4m2!4m1!3e0
"
1907,269,1,https://goo.gl/maps/hB7bU8gyTayFJBFdA,"https://www.google.com/maps/dir/54.6572004,25.144719/54.9357508,23.9272279/@54.7229068,24.1684284,9.58z/data=!4m2!4m1!3e0
"
1908,269,2,https://goo.gl/maps/9QdHtAoCyN6EfmvT8,"https://www.google.com/maps/dir/54.9360758,23.9225199/54.935506,23.8706076/@54.9378112,23.8790133,14z/data=!4m2!4m1!3e0
"
1909,269,3,https://goo.gl/maps/DU7EjbMc5HYRNpbZ6,"https://www.google.com/maps/dir/54.9451171,23.8767364/''/55.7328719,21.3828539/@55.2675638,21.9992154,8.87z/data=!4m10!4m9!1m0!1m5!1m1!1s0x46e6e318e323b327:0x799c0888beb87e69!2m2!1d23.8060399!2d55.0970749!1m0!3e0
"
1910,269,4,https://goo.gl/maps/Hg3LTM2CLj7jt7kF9,"https://www.google.com/maps/dir/55.7327685,21.382704/55.7012406,21.2078444/@55.720516,21.2374263,12.29z/data=!4m2!4m1!3e0
"
1911,269,5,https://goo.gl/maps/Fn4ZXu84iixvtHkL8,"https://www.google.com/maps/dir/55.700947,21.2104378/54.9217644,24.0472419/54.6705966,25.2119785/54.7268862,25.2801742/@55.1894318,22.1213942,8z/data=!4m2!4m1!3e0
"
1912,270,1,https://maps.app.goo.gl/Fd6v7ApgreuBJKyz7,"https://www.google.com/maps/dir/51.214617,2.926223/51.185452,3.107327/@51.1991294,2.9675465,12.75z/data=!4m6!4m5!1m1!4e1!1m1!4e1!3e0
"
1913,270,2,https://goo.gl/maps/jveQiU2fMX3yx5Dw6,"https://www.google.com/maps/dir/51.185495,3.1071788/51.033568,3.637013/@51.0708479,3.2180101,11z/data=!4m5!4m4!1m0!1m1!4e1!3e0
"
1914,270,3,https://goo.gl/maps/gRL9HeQSVjw3PJfG8,"https://www.google.com/maps/dir/51.0348656,3.639191/51.2161853,2.9323883/@51.1580453,3.153163,10.75z/data=!4m2!4m1!3e0
"
1915,270,4,https://goo.gl/maps/3nZfvMcgSPaXWR169,"https://www.google.com/maps/dir/51.21462,2.926215/51.034107,3.636949/@51.1174313,2.9811277,10.25z/data=!4m6!4m5!1m1!4e1!1m1!4e1!3e0
"
1916,270,5,https://goo.gl/maps/puNc27sdyeF6gVSt6,"https://www.google.com/maps/dir/51.0336903,3.6375857/51.1834458,4.2887116/@51.0701858,3.7904632,10.71z/data=!4m2!4m1!3e0
"
1917,270,6,https://goo.gl/maps/PTnqLftLv5q6NJkk9,"https://www.google.com/maps/dir/51.1832253,4.2880261/''/51.7463382,4.9211944/@51.4649396,4.3237019,10z/data=!3m1!4b1!4m8!4m7!1m0!1m3!2m2!1d4.7355205!2d51.4859763!1m0!3e0
"
1918,270,7,https://goo.gl/maps/XCRbiTMfqkqPH8Pj7,"https://www.google.com/maps/dir/51.7463382,4.9211944/52.0137442,5.1209615/@51.8801696,4.8806882,11z/data=!3m1!4b1!4m2!4m1!3e0
"
1919,270,8,https://goo.gl/maps/Y6sUKBjHpsADFKct8,"https://www.google.com/maps/dir/52.0137442,5.1209615/52.0732648,5.1057761/@52.0435449,5.0914379,13z/data=!3m1!4b1!4m2!4m1!3e0
"
1920,270,9,https://maps.app.goo.gl/WjuvTenmrmVoj1ueA,"https://www.google.com/maps/dir/52.0786585,5.1415482/51.7443177,4.9177969/@51.9310268,4.7353083,10.29z/data=!4m2!4m1!3e0
"
1921,270,10,https://goo.gl/maps/VaL6ZFFFfN4v96LUA,"https://www.google.com/maps/dir/51.744134,4.9177683/51.4859069,4.7351547/50.8886921,4.2667793/@51.3135752,4.0304636,9z/data=!4m2!4m1!3e0
"
1922,270,11,https://goo.gl/maps/MtqyeEuw2XbYqaA2A,"https://www.google.com/maps/dir/50.8811219,4.2558435/50.9704952,3.8455495/@50.9322726,3.9629568,11.5z/data=!4m2!4m1!3e0
"
1923,270,12,https://goo.gl/maps/3TTquo1AKYpF584o7,"https://www.google.com/maps/dir/50.9704138,3.8427747/51.1878186,3.1067391/@51.0490745,3.2841865,10.5z/data=!4m2!4m1!3e0
"
1924,270,13,https://goo.gl/maps/CLnmz1RihAKz9rg87,"https://www.google.com/maps/dir/51.1878186,3.1067391/51.2144636,2.9304549/@51.2022615,2.9658314,12.58z/data=!4m2!4m1!3e0
"
1925,271,1,https://maps.app.goo.gl/Fd6v7ApgreuBJKyz7,"https://www.google.com/maps/dir/51.214617,2.926223/51.185452,3.107327/@51.1991294,2.9675465,12.75z/data=!4m6!4m5!1m1!4e1!1m1!4e1!3e0
"
1926,271,2,https://goo.gl/maps/jveQiU2fMX3yx5Dw6,"https://www.google.com/maps/dir/51.185495,3.1071788/51.033568,3.637013/@51.0708479,3.2180101,11z/data=!4m5!4m4!1m0!1m1!4e1!3e0
"
1927,271,3,https://goo.gl/maps/puNc27sdyeF6gVSt6,"https://www.google.com/maps/dir/51.0336903,3.6375857/51.1834458,4.2887116/@51.0701858,3.7904632,10.71z/data=!4m2!4m1!3e0
"
1928,271,4,https://goo.gl/maps/dJKkFNgyH6LVnigK9,"https://www.google.com/maps/dir/51.1830073,4.2876473/51.4860491,4.7355284/52.1037307,5.1543696/@51.6427994,4.1632866,9z/data=!4m2!4m1!3e0
"
1929,271,5,https://goo.gl/maps/AiKcNqW7V8R1gqgo8,"https://www.google.com/maps/dir/52.079816,5.143538/52.161905,5.421633/@52.1207844,5.1429936,11z/data=!3m1!4b1!4m6!4m5!1m1!4e1!1m1!4e1!3e0
"
1930,271,6,https://goo.gl/maps/PqNjpgimmfqZ7Ede7,"https://www.google.com/maps/dir/52.161825,5.4214946/52.1955868,5.834228/@52.1812043,5.4865421,11z/data=!4m2!4m1!3e0
"
1931,271,7,https://goo.gl/maps/aRXR3G33pYZEVfwd6,"https://www.google.com/maps/dir/52.1956979,5.8348369/52.2524939,6.4305024/@52.2245594,6.0277828,11z/data=!4m2!4m1!3e0
"
1932,271,8,https://goo.gl/maps/8P27HMooGjHGfwDD8,"https://www.google.com/maps/dir/52.2554439,6.4378951/52.2093151,6.0946019/@52.2281699,6.1898414,11.83z/data=!4m2!4m1!3e0
"
1933,271,9,https://goo.gl/maps/ThEn9MQsDHoCouVJ9,"https://www.google.com/maps/dir/52.2093151,6.0946019/52.1129538,5.1753676/@52.1510784,5.3541185,10z/data=!4m9!4m8!1m5!3m4!1m2!1d5.1831485!2d52.1143157!3s0x47c668fb8246a1ff:0x1aa36b64d383cf20!1m0!3e0.
"
1934,271,10,https://goo.gl/maps/SSkkv8Cwuoqwyxi99,"https://www.google.com/maps/dir/52.0786077,5.1416593/52.0645353,5.1294706/@52.0715046,5.1249448,15z/data=!3m1!4b1!4m2!4m1!3e0
"
1935,271,11,https://goo.gl/maps/iSVW24vBRVxoQKJM9,"https://www.google.com/maps/dir/52.0646105,5.1255586/52.0160457,5.1196988/@52.0403724,5.0963861,13z/data=!3m1!4b1!4m2!4m1!3e0
"
1936,271,12,https://goo.gl/maps/huqshFvvVFdsjotDA,"https://www.google.com/maps/dir/52.0158202,5.1215644/51.4999754,4.7419643/@51.7579256,4.6955845,10z/data=!3m1!4b1!4m2!4m1!3e0
"
1937,271,13,https://goo.gl/maps/S1dqskU8riUq19c17,"https://www.google.com/maps/dir/51.4971993,4.7409382/51.4859311,4.7351549/51.0359995,3.6400531/@51.2548534,3.9093665,10z/data=!4m2!4m1!3e0
"
1938,271,14,https://goo.gl/maps/1TJUjyyPcC6kLZK38,"https://www.google.com/maps/dir/51.0345298,3.6397144/51.1875006,3.1058747/@51.1123962,3.2512518,11.25z/data=!4m2!4m1!3e0
"
1939,271,15,https://goo.gl/maps/SMyJaLR4cJ4486VK9,"https://www.google.com/maps/dir/51.187861,3.1067598/51.2150211,2.9273349/@51.2049896,2.9635098,12.58z/data=!4m2!4m1!3e0
"
1940,272,1,https://goo.gl/maps/Ci7jMQfrtXN4wpcd7,"https://www.google.com/maps/dir/54.6574756,25.1439151/54.9274512,24.0502193/@54.7284494,24.4212626,10z/data=!4m2!4m1!3e0
"
1941,272,2,https://goo.gl/maps/Y9Te94MtHPyzQSGb8,"https://www.google.com/maps/dir/54.9286505,24.0320679/54.9401661,23.8856096/@54.9343711,23.9215544,13z/data=!4m2!4m1!3e0
"
1942,272,3,https://goo.gl/maps/oPA3SqZEGsMTEC4g7,"https://www.google.com/maps/dir/54.9450706,23.8766409/55.0463529,23.8210578/@55.0014456,23.7912114,12.08z/data=!4m2!4m1!3e0
"
1943,272,4,https://goo.gl/maps/Ww3pMo33RaVWooAs7,"https://www.google.com/maps/dir/55.0516629,23.8197866/55.4613336,22.6952345/@55.2634477,22.9903532,10z/data=!4m2!4m1!3e0
"
1944,272,5,https://goo.gl/maps/1sQJPRFztpNVHfe76,"https://www.google.com/maps/dir/55.4613336,22.6952345/55.7012126,21.2072256/@55.596487,21.389434,9z/data=!3m1!4b1!4m2!4m1!3e0
"
1945,272,6,https://maps.app.goo.gl/fwYf1opt9z2DjgMF9,"https://www.google.com/maps/dir/55.6999844,21.207408/55.7322889,21.3758877/@55.7160974,21.236135,12.42z/data=!4m2!4m1!3e0
"
1946,272,7,https://goo.gl/maps/p4tFfGRkQtGJwDzx5,"https://www.google.com/maps/dir/55.7326386,21.3752994/55.4612945,22.6936431/54.9593756,23.8651777/@55.3426759,21.9365234,8.58z/data=!4m2!4m1!3e0
"
1947,272,8,https://goo.gl/maps/tiJWXNjXwYc2jLeQ8,"https://www.google.com/maps/dir/54.9584084,23.865957/54.9319901,23.9910612/@54.9451878,23.8938894,13z/data=!4m2!4m1!3e0
"
1948,272,9,https://goo.gl/maps/VJNaJCmURLjRMJiy6,"https://www.google.com/maps/dir/54.9319901,23.9910612/54.659104,25.1607078/@54.792191,24.0140888,9z/data=!3m1!4b1!4m2!4m1!3e0
"
1949,273,1,https://goo.gl/maps/NHXdhDDWdjDPUHdW9,"https://www.google.com/maps/dir/54.6574943,25.1438605/54.944095,23.8803047/@54.8441885,24.1185484,9.58z/data=!4m2!4m1!3e0
"
1950,273,2,https://goo.gl/maps/tfwYo8WEpncrX6mr7,"https://www.google.com/maps/dir/54.9451311,23.8766313/55.7012399,21.2060899/@55.3111437,21.9813028,9z/data=!4m2!4m1!3e0
"
1951,273,3,https://maps.app.goo.gl/fwYf1opt9z2DjgMF9,"https://www.google.com/maps/dir/55.6999844,21.207408/55.7322889,21.3758877/@55.7160974,21.236135,12.42z/data=!4m2!4m1!3e0
"
1952,273,4,https://goo.gl/maps/VPcLGoi5vuqJepyK7,"https://www.google.com/maps/dir/55.7323471,21.3752917/54.6995453,25.2127939/@55.1894318,22.1731174,8z/data=!4m2!4m1!3e0
"
1953,274,1,https://maps.app.goo.gl/tZ4Ls8TamPjb9SiH9,"https://www.google.com/maps/dir/54.6577138,25.1432192/54.9318295,23.9952034/@54.8011953,24.2824511,10z/data=!4m2!4m1!3e0
"
1954,274,2,https://goo.gl/maps/XaVcUEQPcjUa5Nbp8,"https://www.google.com/maps/dir/54.9349473,23.9664045/55.5641357,22.2218787/@55.3068109,22.542395,9.17z/data=!4m2!4m1!3e0
"
1955,274,3,https://goo.gl/maps/2wCmARQhLwkTaffV9,"https://www.google.com/maps/dir/55.5909637,22.2450138/55.6193979,22.2376235/@55.6052038,22.2224321,14z/data=!4m2!4m1!3e0
"
1956,274,4,https://goo.gl/maps/92tmoJCPKY98zw6M7,"https://www.google.com/maps/dir/55.6034657,22.2361979/55.5592379,22.219977/@55.5779529,22.2052782,13.29z/data=!4m2!4m1!3e0
"
1957,274,5,https://goo.gl/maps/wyZ7GPKB6pMyBgY16,"https://www.google.com/maps/dir/55.5600003,22.2172529/55.6254192,21.9792879/@55.5927755,22.0284562,12z/data=!3m1!4b1!4m2!4m1!3e0
"
1958,274,6,https://goo.gl/maps/81xA866BRt5eCiA59,"https://www.google.com/maps/dir/55.6262225,21.9763986/55.7012287,21.2078168/@55.624767,21.380241,10.5z/data=!4m2!4m1!3e0
"
1959,274,7,https://goo.gl/maps/PaPnPhm25ambAg9u8,"https://www.google.com/maps/dir/55.6999844,21.207408/54.9262977,24.0601912/@55.3994227,21.6403662,8.29z/data=!4m2!4m1!3e0
"
1960,274,8,https://goo.gl/maps/wXMN3FyCHdgN12ig9,"https://www.google.com/maps/dir/54.9262977,24.0601912/54.7416888,24.1885729/54.8173571,24.4268312/54.6586724,25.1603207/@54.790189,24.326607,10z/data=!4m2!4m1!3e0
"
1961,275,1,https://goo.gl/maps/otNHXs4kMRg1Gevz5,"https://www.google.com/maps/dir/35.3228,25.3778/35.3293,25.3524/@35.3263257,25.3583748,15z/data=!4m5!4m4!1m0!1m1!4e1!3e0
"
1962,275,2,https://goo.gl/maps/xRLyNkWTobjghw3PA,"https://www.google.com/maps/dir/35.3293,25.3524/35.3279467,25.3068563/@35.3274171,25.3130467,14.17z/data=!4m2!4m1!3e0
"
1963,275,3,https://goo.gl/maps/rNoKvkpbnuNch9JEA,"https://www.google.com/maps/dir/35.3279467,25.3068563/35.33781,25.1699484/35.3360527,25.1727711/@35.3295805,25.2028709,13z/data=!4m2!4m1!3e0
"
1964,275,4,https://goo.gl/maps/ad66B1jHfMvt4jhn9,"https://www.google.com/maps/dir/35.3310653,25.172174/35.3216073,25.1470458/@35.3271982,25.1507053,15z/data=!4m2!4m1!3e0
"
1965,275,5,https://goo.gl/maps/X41cMMovEx7oXqk77,"https://www.google.com/maps/dir/35.3199287,25.1400564/35.3983547,25.0140002/@35.3578648,25.0408892,13z/data=!4m2!4m1!3e0
"
1966,275,6,https://goo.gl/maps/FYWCoRtXLZB1t7z77,"https://www.google.com/maps/dir/35.3983424,25.0133502/35.3895635,24.6155623/35.3653521,24.5153171/@35.3479284,24.6436253,11.23z/data=!4m2!4m1!3e0
"
1967,275,7,https://goo.gl/maps/VmuQyVSo2kQNuK1KA,"https://www.google.com/maps/dir/35.365362,24.5173376/35.3249095,25.1039265/@35.3270983,24.666072,10.87z/data=!4m2!4m1!3e0
"
